route_id,route_short_name,route_long_name,route_type,agency_id,route_desc,route_url,route_color,route_text_color,id
17210-20170724124507_v56.18,172X,City Centre to Glen Eden via New Lynn and Titirangi Express,3,RTH,,,,,1413
37802-20170724124507_v56.18,378,Papakura Shops To Karaka Harbourside Loop,3,RTH,,,,,1414
00955-20170724124507_v56.18,009,Onewa Rd To Westlake Schools,3,BTL,,,,,1415
01051-20170724124507_v56.18,010,Botany Downs To Epsom Schools,3,HE,,,,,1416
01952-20170807091914_v56.25,019,Gulf Harbour School To Whangaparaoa College,3,BAYES,,,,,1417
07252-20170724124507_v56.18,072,Glendowie College To Remuera,3,NZBML,,,,,1418
02255-20170807091914_v56.25,022,Panmure To Baradene College,3,HE,,,,,1419
30004-20170807091914_v56.25,SKY,Downtown To International Airport Via Mt Eden Rd,3,ABEXP,,,,,1420
80403-20170724124507_v56.18,804,Bayswater To Takapuna Via Westlake,3,RTH,,,,,1421
03152-20170724124507_v56.18,031,McAuley High To Otara Town Centre,3,GBT,,,,,1422
77001-20170807091914_v56.25,770,St Heliers To Newmarket Via Kohimarama,3,NZBML,,,,,1423
99204-20170807091914_v56.25,992X,City Centre (Wellesley St) to Gulf Harbour via HC Station,3,NZBNS,,,,,1424
07854-20170724124507_v56.18,078,Glenfield College To Totaravale,3,BTL,,,,,1425
01552-20170724124507_v56.18,015,Long Bay Primary To Torbay,3,NZBNS,,,,,1426
31552-20170724124507_v56.18,315,Somerville Intermediate To Dannemora,3,HE,,,,,1427
01002-20170724124507_v56.18,010,Wynyard Quarter To Onehunga Via Unitec,3,NZBML,,,,,1428
00554-20170724124507_v56.18,005,Onehunga High To Mangere,3,GBT,,,,,1429
30006-20170807091914_v56.25,SKY,Downtown To Airport Via Dominion Rd,3,ABEXP,,,,,1430
73104-20170807091914_v56.25,OUT,Outer Link Herne Bay To CBD Clockwise,3,NZBML,,,,,1431
30010-20170807091914_v56.25,SKY,380 Queen St To Airport Via Mt Eden Rd,3,ABEXP,,,,,1432
89102-20170807091914_v56.25,891,Takapuna To Albany Station,3,NZBNS,,,,,1433
08052-20170807091914_v56.25,080,Macleans College To Panmure,3,HE,,,,,1434
55212-20170724124507_v56.18,552,Panmure To Bucklands Beach Via Vivian Wilson Dr (S),3,HE,,,,,1435
01260-20170807091914_v56.25,012,Otahuhu Intermediate To Mangere Town Centre,3,GBT,,,,,1436
56501-20170724124507_v56.18,565,Half Moon Bay To Botany Town Centre Via Gossamer Dr,3,HE,,,,,1437
88705-20170807091914_v56.25,887,Long Bay To Constellation Station Via Albany,3,RTH,,,,,1438
50008-20170724124507_v56.18,50X,Britomart To Otahuhu Express Via Mt Wellington,3,NZBML,,,,,1439
00660-20170724124507_v56.18,006,Westlake Boys To Beach Haven,3,BTL,,,,,1440
87301-20170807091914_v56.25,873,Constellation Station To Takapuna,3,NZBNS,,,,,1441
10235-20170807091914_v56.25,WEST,Swanson Train Station to Britomart Train Station,2,AM,,,,,1442
00202-20170807091914_v56.25,2,Matiatia Wharf To Rocky Bay,3,WBC,,,,,1443
75601-20170807091914_v56.25,756,Panmure To Britomart Via Glen Innes And Mission Bay,3,NZBML,,,,,1444
95702-20170724124507_v56.18,957,Albany Station To Birkenhead Wharf Via Highbury,3,BTL,,,,,1445
94504-20170807091914_v56.25,945X,Mayoral Dr To Glenfield Express,3,RTH,,,,,1446
04554-20170724124507_v56.18,045,Selwyn College To Remuera,3,NZBML,,,,,1447
07356-20170807091914_v56.25,073,Westlake Schools To Totara Vale Via Sunnynook,3,NZBNS,,,,,1448
73102-20170724124507_v56.18,OUT,Outer Link Clockwise,3,NZBML,,,,,1449
80302-20170807091914_v56.25,803,Takapuna To Bayswater Via Francis St,3,RTH,,,,,1450
20310-20170724124507_v56.18,STH,Britomart Train Station to Papakura Train Station,2,AM,,,,,1451
01152-20170724124507_v56.18,011,Baradene College To Bucklands Beach,3,HE,,,,,1452
30009-20170724124507_v56.18,SKY,Airport To 380 Queen St Via Mt Eden Rd,3,ABEXP,,,,,1453
50004-20170724124507_v56.18,500,Britomart To Botany Town Centre Via Ti Rakau Dr,3,HE,,,,,1454
12206-20170724124507_v56.18,122,Westgate to Huapai,3,NZBGW,,,,,1455
85802-20170724124507_v56.18,858,Mayoral Dr To Long Bay,3,NZBNS,,,,,1456
05058-20170807091914_v56.25,050,Westlake Schools To Torbay Via Beach Rd,3,NZBNS,,,,,1457
79904-20170807091914_v56.25,INN,Inner Link Newmarket To CBD Clockwise,3,NZBML,,,,,1458
79702-20170724124507_v56.18,CTY,City Link To Wynyard Quarter Via Greys Ave,3,NZBML,,,,,1459
80304-20170807091914_v56.25,803,Takapuna To Bayswater Wharf,3,RTH,,,,,1460
00450-20170807091914_v56.25,004,Manurewa High to Weymouth And Wattle Downs,3,RTH,,,,,1461
00450-20170724124507_v56.18,004,Manurewa High to Weymouth And Wattle Downs,3,RTH,,,,,1462
37202-20170724124507_v56.18,372,Papakura Shops To Keri Hill Loop,3,RTH,,,,,1463
55201-20170807091914_v56.25,552,Bucklands Beach To Britomart Via Newmarket,3,HE,,,,,1464
07754-20170807091914_v56.25,077,Glenfield Schools To Windy Ridge,3,BTL,,,,,1465
01257-20170724124507_v56.18,012,Beach Haven To Northcote Schools and Takapuna,3,BTL,,,,,1466
07853-20170807091914_v56.25,078,Unsworth To Glenfield College,3,BTL,,,,,1467
99111-20170724124507_v56.18,RAK,Rakino Island To Auckland,4,BFL,,,,,1468
01958-20170807091914_v56.25,019,Whangaparaoa College To Army Bay,3,BAYES,,,,,1469
01653-20170807091914_v56.25,016,Rothesay Bay Shops To Westlake Schools,3,NZBNS,,,,,1470
03002-20170724124507_v56.18,030,City Centre To Pt Chevalier,3,NZBML,,,,,1471
02057-20170724124507_v56.18,020,Beach Haven To Rosmini St Josephs,3,BTL,,,,,1472
25801-20170724124507_v56.18,258,Blockhouse Bay To City Centre Via Dominion Rd,3,NZBML,,,,,1473
02452-20170724124507_v56.18,024,Papatoetoe Intermediate To Manukau,3,GBT,,,,,1474
31751-20170807091914_v56.25,317,Accent Dr To Howick Schools,3,HE,,,,,1475
30112-20170807091914_v56.25,PUK,Papakura Train Station to Pukekohe Train Station,2,AM,,,,,1476
36102-20170724124507_v56.18,361,Otara / Mit To Manurewa Interchange Via Mahia Rd,3,RTH,,,,,1477
24913-20170807091914_v56.25,249,New Lynn and Blckhouse Bay to City Centre via Sandringham Rd,3,NZBML,,,,,1478
10001-20170807091914_v56.25,NEX,Albany Station To Britomart,3,RTH,,,,,1479
05452-20170807091914_v56.25,054,Papatoetoe High To Middlemore,3,GBT,,,,,1480
86003-20170807091914_v56.25,86X,Browns Bay To Mayoral Dr Express,3,NZBNS,,,,,1481
51501-20170724124507_v56.18,515,Otahuhu Station to Britomart via Ruawai Rd and Panama Rd,3,NZBML,,,,,1482
04952-20170724124507_v56.18,049,St Josephs And Rosmini College To Browns Bay,3,NZBNS,,,,,1483
95103-20170724124507_v56.18,951,Glenfield Mall To Auckland University,3,BTL,,,,,1484
72101-20170724124507_v56.18,OUT,Outer Link Anticlockwise,3,NZBML,,,,,1485
01955-20170724124507_v56.18,019,Lynfield To Waikowhai Intermediate,3,NZBML,,,,,1486
77107-20170724124507_v56.18,771,St Heliers To Eastridge Via Mission Bay,3,NZBML,,,,,1487
90503-20170724124507_v56.18,905,Glenfield To Takapuna Via Unsworth Heights,3,RTH,,,,,1488
27701-20170807091914_v56.25,277,Waikowhai To Britomart,3,NZBML,,,,,1489
00704-20170807091914_v56.25,007,Pt Chevalier To St Heliers Via Selwyn Village,3,NZBML,,,,,1490
01405-20170724124507_v56.18,14W,"Westgate to New Lynn via Waimumu Rd, Lincoln Rd & Henderson",3,NZBGW,,,,,1491
31452-20170724124507_v56.18,314,Somerville Intermediate To Golflands,3,HE,,,,,1492
99101-20170724124507_v56.18,991X,Waiwera to City Centre (Wellesley St) via HC Station,3,NZBNS,,,,,1493
02862-20170724124507_v56.18,028,North Shore Schools to Whenuapai NN,3,RTH,,,,,1494
01856-20170724124507_v56.18,018,Whangaparaoa College To Orewa,3,BAYES,,,,,1495
03351-20170724124507_v56.18,033,Long Bay To Westlake Schools,3,NZBNS,,,,,1496
03201-20170724124507_v56.18,32,Mangere Town Centre To Sylvia Park Via Otahuhu,3,GBT,,,,,1497
12504-20170807091914_v56.25,125X,City Centre to Helensville via Westgate Express,3,NZBGW,,,,,1498
17108-20170807091914_v56.25,171X,City Centre to Laingholm Express,3,RTH,,,,,1499
03354-20170724124507_v56.18,033,Westlake Boys To Northcross,3,NZBNS,,,,,1500
01858-20170807091914_v56.25,018,Sancta Maria Schools To Highland Park,3,HE,,,,,1501
30117-20170724124507_v56.18,PUK,Pukekohe Train Station to Papakura Train Station,2,AM,,,,,1502
08154-20170807091914_v56.25,081,Macleans College To Botany Downs,3,HE,,,,,1503
22106-20170807091914_v56.25,221,City Centre to Rosebank Rd via New North Rd,3,NZBGW,,,,,1504
13304-20170724124507_v56.18,133X,City Centre to Henderson via Te Atatu Rd Express,3,PC,,,,,1505
00104-20170807091914_v56.25,1,Matiatia Wharf To Onetangi,3,WBC,,,,,1506
07051-20170807091914_v56.25,070,Oakway Dr To Upper Harbour Primary,3,RTH,,,,,1507
05452-20170724124507_v56.18,054,Papatoetoe High To Middlemore,3,GBT,,,,,1508
88601-20170724124507_v56.18,886,Long Bay To Constellation Station Via Browns Bay,3,RTH,,,,,1509
00855-20170807091914_v56.25,008,New Lynn to Blockhouse Bay Intermediate,3,RTH,,,,,1510
57504-20170724124507_v56.18,575,Botany Town Centre To Half Moon Bay,3,HE,,,,,1511
39901-20170724124507_v56.18,399,Port Waikato to Pukekohe via Tuakau,3,RTH,,,,,1512
36202-20170724124507_v56.18,362,Manukau Station To Weymouth Via Great South Rd,3,RTH,,,,,1513
30902-20170807091914_v56.25,309,City Centre To Mangere Town Centre,3,GBT,,,,,1514
12502-20170807091914_v56.25,125,Westgate to Helensville,3,NZBGW,,,,,1515
08254-20170807091914_v56.25,082,Takapuna Grammar To Stanley Bay,3,RTH,,,,,1516
81302-20170724124507_v56.18,813,Takapuna To Devonport Via Narrow Neck (N),3,NZBNS,,,,,1517
12004-20170724124507_v56.18,120,Constellation Station to Henderson via Westgate,3,RTH,,,,,1518
10236-20170807091914_v56.25,WEST,Britomart Train Station to Swanson Train Station,2,AM,,,,,1519
02858-20170724124507_v56.18,028,Northcote Intermediate And St Marys Primary To Chatswood,3,BTL,,,,,1520
07351-20170724124507_v56.18,073,Meadowbank To St Thomas Primary,3,NZBML,,,,,1521
07258-20170724124507_v56.18,072,Avondale College to Titirangi,3,RTH,,,,,1522
72111-20170724124507_v56.18,OUT,Outer Link Herne Bay To CBD Anticlockwise,3,NZBML,,,,,1523
00709-20170807091914_v56.25,007,St Heliers To Pt Chevalier,3,NZBML,,,,,1524
95802-20170724124507_v56.18,958,Britomart To Constellation Station Via Onewa Rd,3,BTL,,,,,1525
00161-20170724124507_v56.18,001,Massey West to Hobsonville Primary School,3,PC,,,,,1526
24603-20170807091914_v56.25,246,Wesley to City Centre via Sandringham Rd,3,NZBML,,,,,1527
72103-20170724124507_v56.18,OUT,Outer Link Newmarket To CBD Anticlockwise,3,NZBML,,,,,1528
13302-20170807091914_v56.25,133,City Centre to Henderson via Te Atatu Rd,3,PC,,,,,1529
04654-20170807091914_v56.25,046,De La Salle College To Otara,3,GBT,,,,,1530
02001-20170724124507_v56.18,020,Westmere To Britomart Via Wellington St,3,NZBML,,,,,1531
02852-20170724124507_v56.18,028,Epsom Schools To Remuera,3,NZBML,,,,,1532
31852-20170724124507_v56.18,318,Somerville Intermediate To Kilkenny Dr,3,HE,,,,,1533
02158-20170807091914_v56.25,021,Sacred Heart College To Bucklands Beach,3,HE,,,,,1534
01764-20170724124507_v56.18,017,Albany High Schools to Greenhithe via Upper Habour Dr,3,RTH,,,,,1535
00502-20170724124507_v56.18,005,Britomart To Pt Chevalier Via Westmere,3,NZBML,,,,,1536
00152-20170807091914_v56.25,001,Epsom Schools To Kohimarama,3,NZBML,,,,,1537
52604-20170724124507_v56.18,N62,City Centre To Orakei V Remuera GlenInnes And StHeliers (S),3,NZBML,,,,,1538
58001-20170724124507_v56.18,580,Manukau Station To Howick Via Botany Town Centre,3,HE,,,,,1539
87552-20170807091914_v56.25,875,Westlake Girls To Browns Bay,3,NZBNS,,,,,1540
02560-20170807091914_v56.25,025,Rangitoto College To Orewa,3,BAYES,,,,,1541
95202-20170807091914_v56.25,952,Mayoral Dr To Glenfield Shops Via Coronation Rd,3,NZBNS,,,,,1542
12502-20170724124507_v56.18,125,Westgate to Helensville,3,NZBGW,,,,,1543
00855-20170724124507_v56.18,008,New Lynn to Blockhouse Bay Intermediate,3,RTH,,,,,1544
73106-20170724124507_v56.18,OUT,Outer Link St Lukes To CBD Clockwise,3,NZBML,,,,,1545
09051-20170807091914_v56.25,090,Matiatia Wharf to Waiheke High School,3,WBC,,,,,1546
02756-20170724124507_v56.18,027,Carmel College To Beach Haven,3,BTL,,,,,1547
97601-20170724124507_v56.18,976,Beach Haven To Takapuna Via Rangatira Rd,3,BTL,,,,,1548
32101-20170807091914_v56.25,321,Middlemore Station to Britomart via Greenlane,3,NZBML,,,,,1549
24913-20170724124507_v56.18,249,New Lynn and Blckhouse Bay to City Centre via Sandringham Rd,3,NZBML,,,,,1550
10228-20170724124507_v56.18,WEST,Britomart Train Station to Swanson Train Station,2,AM,,,,,1551
01102-20170724124507_v56.18,011,St Lukes to Onehunga,3,NZBML,,,,,1552
29901-20170724124507_v56.18,299,Lynfield To City Centre Via Waikowhai,3,NZBML,,,,,1553
07452-20170724124507_v56.18,074,Westlake Schools To Glenfield Shops,3,NZBNS,,,,,1554
76003-20170724124507_v56.18,76X,Long Bay To City Centre Express,3,NZBNS,,,,,1555
52500-20170807091914_v56.25,N50,Britomart To Howick Via Pakuranga,3,HE,,,,,1556
80307-20170724124507_v56.18,803,Bayswater To Takapuna,3,RTH,,,,,1557
01252-20170807091914_v56.25,012,Baradene College To Dannemora,3,HE,,,,,1558
79902-20170807091914_v56.25,INN,Inner Link Clockwise,3,NZBML,,,,,1559
22056-20170724124507_v56.18,220,Waiheke High School to Oneroa,3,WBC,,,,,1560
25501-20170724124507_v56.18,255,May Rd To City Centre,3,NZBML,,,,,1561
04155-20170807091914_v56.25,041,Torbay To Westlake Schools,3,NZBNS,,,,,1562
03254-20170807091914_v56.25,032,Westlake Boys To Browns Bay,3,NZBNS,,,,,1563
73104-20170724124507_v56.18,OUT,Outer Link Herne Bay To CBD Clockwise,3,NZBML,,,,,1564
01256-20170807091914_v56.25,012,Kingsway School To Gulf Harbour,3,BAYES,,,,,1565
31052-20170807091914_v56.25,310,Howick College To Mirrabooka And Burswood Dr,3,HE,,,,,1566
32602-20170724124507_v56.18,326,Otahuhu Station To Mangere Town Centre Via Tidal Road,3,GBT,,,,,1567
04256-20170807091914_v56.25,042,Westlake Schools To Albany,3,NZBNS,,,,,1568
80308-20170724124507_v56.18,803,Takapuna To Bayswater Wharf Via Francis St,3,RTH,,,,,1569
19510-20170807091914_v56.25,195,Blockhouse Bay to New Lynn via Green Bay,3,RTH,,,,,1570
01554-20170807091914_v56.25,015,Northcote College To Wairau Rd,3,BTL,,,,,1571
98802-20170807091914_v56.25,988,The Plaza to Gulf Harbour Ferry via Shakespear Regional Park,3,NZBNS,,,,,1572
98802-20170724124507_v56.18,988,The Plaza to Gulf Harbour Ferry via Shakespear Regional Park,3,NZBNS,,,,,1573
02954-20170807091914_v56.25,029,Westlake Schools To Rothesay Bay,3,NZBNS,,,,,1574
08851-20170724124507_v56.18,088,Pakuranga To Sancta Maria College,3,HE,,,,,1575
13302-20170724124507_v56.18,133,City Centre to Henderson via Te Atatu Rd,3,PC,,,,,1576
10003-20170807091914_v56.25,NEX,Hibiscus Coast Station to Britomart,3,RTH,,,,,1577
01058-20170724124507_v56.18,010,Westlake Girls To Beach Haven,3,BTL,,,,,1578
13803-20170724124507_v56.18,138,Henderson to New Lynn via Rosebank Rd,3,PC,,,,,1579
13105-20170807091914_v56.25,131,Te Atatu Peninsula to Henderson,3,PC,,,,,1580
02860-20170724124507_v56.18,028,Northcross Intermediate To Long Bay College,3,BAYES,,,,,1581
05060-20170807091914_v56.25,050,Holy Cross School and Waitakere Schools to West Harbour,3,PC,,,,,1582
04754-20170807091914_v56.25,047,Selwyn College To Stonefields,3,NZBML,,,,,1583
15101-20170724124507_v56.18,151X,Parrs Park to City Centre via New Lynn Express,3,PC,,,,,1584
05556-20170724124507_v56.18,055,Rosehill College To Conifer Grove,3,RTH,,,,,1585
26703-20170807091914_v56.25,267F,Lynfield To City Centre Via Flyover,3,NZBML,,,,,1586
31351-20170724124507_v56.18,313,Our Lady Star of the Sea School to Bucklands Beach,3,HE,,,,,1587
91103-20170724124507_v56.18,911,Glenfield To Takapuna Via Northcote,3,RTH,,,,,1588
98203-20170807091914_v56.25,982,Gulf Harbour To HC Station,3,NZBNS,,,,,1589
06156-20170724124507_v56.18,061,One Tree Hill College To Panmure Town Centre,3,NZBML,,,,,1590
99112-20170807091914_v56.25,RAK,Auckland To Rakino Island,4,BFL,,,,,1591
25804-20170724124507_v56.18,258F,City Centre To Blockhouse Bay Via Flyover,3,NZBML,,,,,1592
32412-20170807091914_v56.25,324,Seaside Park To Mangere Town Centre Via Otahuhu,3,GBT,,,,,1593
91304-20170807091914_v56.25,913,Takapuna To Windy Ridge,3,NZBNS,,,,,1594
10005-20170807091914_v56.25,NEX,Hibiscus Coast Station to Britomart (Morning Peak),3,RTH,,,,,1595
26702-20170724124507_v56.18,267,City Centre To Lynfield,3,NZBML,,,,,1596
99511-20170807091914_v56.25,WSTH,West Harbour To Auckland,4,BFL,,,,,1597
30002-20170724124507_v56.18,SKY,Downtown To Airport Via Mt Eden Rd,3,ABEXP,,,,,1598
03553-20170724124507_v56.18,035,Mt Wellington To Otahuhu Schools,3,GBT,,,,,1599
00554-20170807091914_v56.25,005,Onehunga High To Mangere,3,GBT,,,,,1600
50007-20170807091914_v56.25,50X,Otahuhu To Britomart Express Via Mt Wellington,3,NZBML,,,,,1601
09251-20170807091914_v56.25,092,Piemelon Bay Rd To Te Huruhi School,3,WBC,,,,,1602
01456-20170807091914_v56.25,014,St Josephs School To Sunnynook,3,NZBNS,,,,,1603
91503-20170724124507_v56.18,915,Bayview To Takapuna,3,BTL,,,,,1604
50150-20170807091914_v56.25,EAST,Britomart Train Station to Manukau Train Station,2,AM,,,,,1605
09352-20170724124507_v56.18,093,Waiheke High School to Palm Beach,3,WBC,,,,,1606
83701-20170724124507_v56.18,837,Torbay To Mayoral Dr,3,NZBNS,,,,,1607
00706-20170807091914_v56.25,007,Pt Chevalier To St Heliers Via Greenlane Hospital,3,NZBML,,,,,1608
00665-20170807091914_v56.25,006,Titirangi to Remuera Schools,3,RTH,,,,,1609
08352-20170807091914_v56.25,083,Takapuna Grammar To Devonport Via Cheltenham,3,RTH,,,,,1610
24308-20170807091914_v56.25,243,City Centre to New Lynn via Sandringham Rd,3,NZBML,,,,,1611
99112-20170724124507_v56.18,RAK,Auckland To Rakino Island,4,BFL,,,,,1612
97305-20170807091914_v56.25,973,Beach Haven To Britomart Via Birkdale Rd And Highbury Bypass,3,BTL,,,,,1613
00401-20170807091914_v56.25,4,Onetangi Direct To Matiatia Wharf,3,WBC,,,,,1614
06358-20170807091914_v56.25,063,One Tree Hill College To Mt Wellington,3,NZBML,,,,,1615
90002-20170724124507_v56.18,900X,Mayoral Dr To Unsworth Heights Express,3,RTH,,,,,1616
91505-20170807091914_v56.25,915,Glenfield Mall To Takapuna,3,BTL,,,,,1617
98108-20170724124507_v56.18,981,HC Station To Orewa,3,NZBNS,,,,,1618
96201-20170807091914_v56.25,962,Albany Station To Newmarket Via Ponsonby,3,NZBNS,,,,,1619
50001-20170807091914_v56.25,500,Mission Heights To Britomart Via Botany Town Centre,3,HE,,,,,1620
54501-20170807091914_v56.25,545,Botany Town Centre To Bucklands Beach Via Highland Park,3,HE,,,,,1621
52206-20170807091914_v56.25,N26,City Centre To Lynfield Via Dominion Rd,3,NZBML,,,,,1622
22308-20170724124507_v56.18,223,City Centre to New Lynn via New North Rd,3,NZBGW,,,,,1623
03256-20170807091914_v56.25,032,Northcote Intermediate And St Marys Primary To Hillcrest,3,BTL,,,,,1624
01953-20170724124507_v56.18,019,Ellerslie To Remuera Primary,3,NZBML,,,,,1625
00458-20170807091914_v56.25,004,Seventh Day Adventist Primary To Mangere Bridge Shops,3,GBT,,,,,1626
00458-20170724124507_v56.18,004,Seventh Day Adventist Primary To Mangere Bridge Shops,3,GBT,,,,,1627
01408-20170724124507_v56.18,14W,"New Lynn to Westgate via Henderson, Lincoln Rd & Waimumu Rd",3,NZBGW,,,,,1628
39401-20170807091914_v56.25,394,Wesley College/Paerata To Pukekohe Interchange,3,RTH,,,,,1629
99104-20170807091914_v56.25,991X,City Centre (Wellesley St) to Waiwera via HC Station,3,NZBNS,,,,,1630
00761-20170807091914_v56.25,007,Salisbury Rd To Westlake Schools,3,BTL,,,,,1631
11101-20170807091914_v56.25,111,Royal Heights Loop,3,PC,,,,,1632
10028-20170807091914_v56.25,N10,"City To Otara Via Manukau Rd, Onehunga, Mangere, Papatoe (S)",3,GBT,,,,,1633
04155-20170724124507_v56.18,041,Torbay To Westlake Schools,3,NZBNS,,,,,1634
02553-20170724124507_v56.18,025,Orewa To Rangitoto College,3,BAYES,,,,,1635
97502-20170724124507_v56.18,975,Takapuna To Verrans Corner,3,BTL,,,,,1636
57503-20170807091914_v56.25,575,Howick To Middlemore Via Otara And Highbrook,3,HE,,,,,1637
58003-20170724124507_v56.18,580,Manukau Station To Howick Intermediate,3,HE,,,,,1638
52502-20170807091914_v56.25,N50,Britomart To Howick Via Pakuranga (S),3,HE,,,,,1639
37701-20170807091914_v56.25,377,Pahurehure To Papakura Interchange,3,RTH,,,,,1640
00558-20170724124507_v56.18,005,Green Bay High School to Glen Eden,3,RTH,,,,,1641
36102-20170807091914_v56.25,361,Otara / Mit To Manurewa Interchange Via Mahia Rd,3,RTH,,,,,1642
06259-20170807091914_v56.25,062,Unsworth To Albany Primary,3,RTH,,,,,1643
22307-20170724124507_v56.18,223X,New Lynn to City Centre via New North Rd Express,3,NZBGW,,,,,1644
